order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,total_fulfillment_time,prep_time_share,delivery_time_share,rating_given,rating_value,is_promoter,is_weekend,cost_band,customer_order_count,is_repeat_customer,restaurant_order_count,cuisine_order_count,cuisine_grouped,is_low_volume_restaurant
1478057,75548,Parm,Italian,7.38,Weekend,Not given,26,20,46,0.565,0.435,False,,False,True,Low,2,True,68,298,Italian,False
1478256,147468,Tamarind TriBeCa,Indian,6.69,Weekend,5,22,18,40,0.55,0.45,True,5.0,True,True,Low,3,True,27,73,Indian,False
1478259,68446,Hill Country Fried Chicken,Southern,12.47,Weekend,Not given,29,28,57,0.509,0.491,False,,False,True,Medium,1,False,14,17,Other,False
1477483,142681,Osteria Morini,Italian,6.79,Weekday,4,32,29,61,0.525,0.475,True,4.0,True,False,Low,2,True,14,298,Italian,False
1477257,400950,Sushi of Gari 46,Japanese,12.13,Weekday,5,34,28,62,0.548,0.452,True,5.0,True,False,Low,1,False,37,470,Japanese,False
1477056,298824,Shake Shack,American,12.18,Weekend,Not given,23,18,41,0.561,0.439,False,,False,True,Low,3,True,219,584,American,False
1477402,377481,Otto Enoteca Pizzeria,Italian,24.25,Weekday,Not given,31,30,61,0.508,0.492,False,,False,False,High,1,False,12,298,Italian,False
1476760,180776,Empanada Mama (closed),Mexican,22.75,Weekend,Not given,29,18,47,0.617,0.383,False,,False,True,High,1,False,13,77,Mexican,False
1477030,240982,Rubirosa,Italian,24.3,Weekday,3,29,31,60,0.483,0.517,True,3.0,False,False,High,2,True,37,298,Italian,False
1476850,85091,The Meatball Shop,Italian,13.05,Weekday,5,23,31,54,0.426,0.574,True,5.0,True,False,Medium,3,True,132,298,Italian,False
1477356,354923,Café China,Chinese,15.57,Weekday,4,34,31,65,0.523,0.477,True,4.0,True,False,Medium,1,False,6,215,Chinese,False
1477990,59673,Rubirosa,Italian,12.95,Weekend,4,30,25,55,0.545,0.455,True,4.0,True,True,Medium,3,True,37,298,Italian,False
1477448,142574,Sushi of Gari,Japanese,22.75,Weekend,5,30,22,52,0.577,0.423,True,5.0,True,True,High,2,True,16,470,Japanese,False
1477784,146555,Momoya,Japanese,24.3,Weekend,5,28,20,48,0.583,0.417,True,5.0,True,True,High,1,False,30,470,Japanese,False
1478425,373152,Parm,Italian,14.02,Weekday,Not given,28,32,60,0.467,0.533,False,,False,False,Medium,3,True,68,298,Italian,False
1477031,201471,Friend of a Farmer,American,24.2,Weekend,Not given,33,27,60,0.55,0.45,False,,False,True,High,2,True,3,584,American,True
1477969,69516,Wa Jeal,Chinese,6.74,Weekend,Not given,32,24,56,0.571,0.429,False,,False,True,Low,1,False,1,215,Chinese,True
1476595,385150,Blue Ribbon Sushi,Japanese,14.02,Weekend,Not given,35,16,51,0.686,0.314,False,,False,True,Medium,4,True,119,470,Japanese,False
1478070,129206,RedFarm Broadway,Chinese,14.07,Weekend,3,20,15,35,0.571,0.429,True,3.0,False,True,Medium,2,True,59,215,Chinese,False
1477501,151191,RedFarm Hudson,Chinese,12.18,Weekend,5,34,24,58,0.586,0.414,True,5.0,True,True,Low,2,True,55,215,Chinese,False
1476727,49086,Jack's Wife Freda,Mediterranean,12.95,Weekday,3,22,33,55,0.4,0.6,True,3.0,False,False,Medium,2,True,25,46,Mediterranean,False
1477016,78067,Parm,Italian,15.37,Weekend,Not given,29,23,52,0.558,0.442,False,,False,True,Medium,1,False,68,298,Italian,False
1477511,261665,RedFarm Broadway,Chinese,7.67,Weekend,5,24,15,39,0.615,0.385,True,5.0,True,True,Low,2,True,59,215,Chinese,False
1477067,370656,Vanessa's Dumplings,Chinese,8.3,Weekend,Not given,24,20,44,0.545,0.455,False,,False,True,Low,2,True,13,215,Chinese,False
1477068,108046,Rubirosa,Italian,12.18,Weekend,Not given,33,20,53,0.623,0.377,False,,False,True,Low,1,False,37,298,Italian,False
1477551,277898,Blue Ribbon Fried Chicken,American,29.44,Weekend,4,33,27,60,0.55,0.45,True,4.0,True,True,High,4,True,96,584,American,False
1478415,105665,Blue Ribbon Sushi Bar & Grill,Japanese,12.56,Weekday,Not given,32,27,59,0.542,0.458,False,,False,False,Medium,1,False,44,470,Japanese,False
1478129,52256,Han Dynasty,Chinese,12.18,Weekend,Not given,30,15,45,0.667,0.333,False,,False,True,Low,3,True,46,215,Chinese,False
1477096,158578,Xi'an Famous Foods,Chinese,14.12,Weekday,3,24,31,55,0.436,0.564,True,3.0,False,False,Medium,1,False,9,215,Chinese,False
1477891,142461,Shake Shack,American,25.22,Weekend,Not given,28,26,54,0.519,0.481,False,,False,True,High,5,True,219,584,American,False
1477881,63361,Cafeteria,American,13.05,Weekend,Not given,31,16,47,0.66,0.34,False,,False,True,Medium,1,False,9,584,American,False
1478197,41205,Shake Shack,American,12.08,Weekend,5,28,23,51,0.549,0.451,True,5.0,True,True,Low,1,False,219,584,American,False
1477082,107909,ilili Restaurant,Middle Eastern,24.2,Weekday,4,34,24,58,0.586,0.414,True,4.0,True,False,High,6,True,18,49,Middle Eastern,False
1477781,183520,Tamarind TriBeCa,Indian,12.47,Weekend,5,32,26,58,0.552,0.448,True,5.0,True,True,Medium,5,True,27,73,Indian,False
1476570,148459,The Kati Roll Company,Indian,5.87,Weekday,Not given,26,30,56,0.464,0.536,False,,False,False,Low,1,False,16,73,Indian,False
1476677,302790,Le Zie 2000 Trattoria,Italian,15.47,Weekend,Not given,22,30,52,0.423,0.577,False,,False,True,Medium,3,True,1,298,Italian,True
1478397,121706,Blue Ribbon Fried Chicken,American,24.3,Weekend,5,22,15,37,0.595,0.405,True,5.0,True,True,High,3,True,96,584,American,False
1477608,125123,Le Grainne Cafe,French,15.96,Weekend,4,25,22,47,0.532,0.468,True,4.0,True,True,Medium,5,True,2,18,Other,True
1478241,60052,RedFarm Broadway,Chinese,24.2,Weekend,5,31,19,50,0.62,0.38,True,5.0,True,True,High,6,True,59,215,Chinese,False
1477216,259341,Momoya,Japanese,29.35,Weekday,Not given,31,30,61,0.508,0.492,False,,False,False,High,7,True,30,470,Japanese,False
1478379,142753,Shake Shack,American,8.63,Weekday,Not given,31,32,63,0.492,0.508,False,,False,False,Low,1,False,219,584,American,False
1478237,81110,Han Dynasty,Chinese,16.44,Weekday,Not given,23,29,52,0.442,0.558,False,,False,False,Medium,5,True,46,215,Chinese,False
1477732,399729,Shake Shack,American,24.25,Weekend,4,20,29,49,0.408,0.592,True,4.0,True,True,High,2,True,219,584,American,False
1476842,103970,RedFarm Broadway,Chinese,14.12,Weekend,Not given,35,23,58,0.603,0.397,False,,False,True,Medium,2,True,59,215,Chinese,False
1476984,286386,5 Napkin Burger,American,7.91,Weekday,Not given,29,26,55,0.527,0.473,False,,False,False,Low,2,True,5,584,American,False
1476783,96254,Han Dynasty,Chinese,19.4,Weekend,Not given,35,26,61,0.574,0.426,False,,False,True,High,2,True,46,215,Chinese,False
1476989,64401,The Meatball Shop,Italian,21.34,Weekday,5,22,24,46,0.478,0.522,True,5.0,True,False,High,2,True,132,298,Italian,False
1477213,53156,The Meatball Shop,Italian,13.19,Weekend,Not given,26,29,55,0.473,0.527,False,,False,True,Medium,1,False,132,298,Italian,False
1477607,386995,Han Dynasty,Chinese,9.75,Weekend,Not given,29,25,54,0.537,0.463,False,,False,True,Low,1,False,46,215,Chinese,False
1477863,128216,Shake Shack,American,8.2,Weekday,4,33,26,59,0.559,0.441,True,4.0,True,False,Low,2,True,219,584,American,False
1478360,375043,Tamarind TriBeCa,Indian,24.2,Weekend,Not given,24,29,53,0.453,0.547,False,,False,True,High,1,False,27,73,Indian,False
1477134,361654,The Meatball Shop,Italian,13.53,Weekend,5,22,24,46,0.478,0.522,True,5.0,True,True,Medium,1,False,132,298,Italian,False
1478390,38612,Vanessa's Dumplings,Chinese,12.13,Weekday,Not given,31,33,64,0.484,0.516,False,,False,False,Low,2,True,13,215,Chinese,False
1476794,73274,S'MAC,American,9.56,Weekend,Not given,27,20,47,0.574,0.426,False,,False,True,Low,1,False,12,584,American,False
1478116,378482,Five Guys Burgers and Fries,American,5.72,Weekday,Not given,22,24,46,0.478,0.522,False,,False,False,Low,4,True,29,584,American,False
1478344,55334,Sushi of Gari Tribeca,Japanese,9.46,Weekend,5,32,20,52,0.615,0.385,True,5.0,True,True,Low,3,True,24,470,Japanese,False
1477796,40745,Parm,Italian,15.91,Weekday,Not given,32,28,60,0.533,0.467,False,,False,False,Medium,2,True,68,298,Italian,False
1478243,159626,Blue Ribbon Sushi,Japanese,29.1,Weekend,4,21,15,36,0.583,0.417,True,4.0,True,True,High,1,False,119,470,Japanese,False
1477069,377260,Blue Ribbon Fried Chicken,American,12.18,Weekend,5,35,27,62,0.565,0.435,True,5.0,True,True,Low,2,True,96,584,American,False
1476953,252342,Westville Hudson,American,20.13,Weekend,4,29,19,48,0.604,0.396,True,4.0,True,True,High,2,True,15,584,American,False
1477700,60039,Blue Ribbon Sushi,Japanese,33.37,Weekday,3,30,27,57,0.526,0.474,True,3.0,False,False,High,4,True,119,470,Japanese,False
1478106,129206,Shake Shack,American,29.15,Weekday,Not given,34,28,62,0.548,0.452,False,,False,False,High,2,True,219,584,American,False
1477625,106860,Sushi of Gari Tribeca,Japanese,17.03,Weekday,Not given,35,30,65,0.538,0.462,False,,False,False,Medium,1,False,24,470,Japanese,False
1478213,122092,Han Dynasty,Chinese,22.31,Weekend,3,23,29,52,0.442,0.558,True,3.0,False,True,High,1,False,46,215,Chinese,False
1476779,378820,Sushi Samba,Japanese,31.33,Weekend,5,35,20,55,0.636,0.364,True,5.0,True,True,High,2,True,11,470,Japanese,False
1478207,62161,Tamarind TriBeCa,Indian,24.2,Weekend,4,28,26,54,0.519,0.481,True,4.0,True,True,High,2,True,27,73,Indian,False
1477075,52832,ilili Restaurant,Middle Eastern,31.43,Weekday,3,26,29,55,0.473,0.527,True,3.0,False,False,High,13,True,18,49,Middle Eastern,False
1477145,207281,Shake Shack,American,29.3,Weekday,5,33,32,65,0.508,0.492,True,5.0,True,False,High,2,True,219,584,American,False
1478153,300208,Xi'an Famous Foods,Chinese,6.02,Weekend,5,33,24,57,0.579,0.421,True,5.0,True,True,Low,1,False,9,215,Chinese,False
1477689,203442,Terakawa Ramen,Japanese,19.6,Weekday,Not given,23,26,49,0.469,0.531,False,,False,False,High,1,False,3,470,Japanese,True
1477742,338599,Blue Ribbon Fried Chicken,American,6.84,Weekend,3,24,26,50,0.48,0.52,True,3.0,False,True,Low,3,True,96,584,American,False
1477391,60835,RedFarm Hudson,Chinese,16.49,Weekend,3,34,20,54,0.63,0.37,True,3.0,False,True,Medium,3,True,55,215,Chinese,False
1476993,301825,RedFarm Broadway,Chinese,12.23,Weekend,Not given,32,19,51,0.627,0.373,False,,False,True,Medium,1,False,59,215,Chinese,False
1476705,260680,Cafe Mogador,Middle Eastern,5.77,Weekend,3,20,16,36,0.556,0.444,True,3.0,False,True,Low,3,True,18,49,Middle Eastern,False
1477694,192317,Shake Shack,American,24.3,Weekend,4,25,15,40,0.625,0.375,True,4.0,True,True,High,1,False,219,584,American,False
1477933,284256,Empanada Mama (closed),Mexican,12.37,Weekend,Not given,29,25,54,0.537,0.463,False,,False,True,Medium,2,True,13,77,Mexican,False
1477062,396432,Blue Ribbon Sushi,Japanese,19.4,Weekend,5,26,17,43,0.605,0.395,True,5.0,True,True,High,2,True,119,470,Japanese,False
1477771,232035,ilili Restaurant,Middle Eastern,12.23,Weekday,5,24,32,56,0.429,0.571,True,5.0,True,False,Medium,5,True,18,49,Middle Eastern,False
1477144,62667,Balthazar Boulangerie,French,29.1,Weekend,5,31,27,58,0.534,0.466,True,5.0,True,True,High,4,True,10,18,Other,False
1477149,102710,Rye House,American,12.13,Weekday,4,26,30,56,0.464,0.536,True,4.0,True,False,Low,1,False,1,584,American,True
1478182,135970,Momoya,Japanese,25.27,Weekday,5,31,30,61,0.508,0.492,True,5.0,True,False,High,1,False,30,470,Japanese,False
1478405,58675,Shake Shack,American,11.59,Weekday,3,23,25,48,0.479,0.521,True,3.0,False,False,Low,3,True,219,584,American,False
1478094,102010,TAO,Japanese,13.48,Weekday,Not given,27,32,59,0.458,0.542,False,,False,False,Medium,1,False,49,470,Japanese,False
1477857,363202,S'MAC,American,25.27,Weekend,5,20,29,49,0.408,0.592,True,5.0,True,True,High,1,False,12,584,American,False
1476840,143866,Jack's Wife Freda,Mediterranean,20.71,Weekend,Not given,35,16,51,0.686,0.314,False,,False,True,High,2,True,25,46,Mediterranean,False
1477641,128224,Blue Ribbon Sushi,Japanese,24.2,Weekend,4,29,18,47,0.617,0.383,True,4.0,True,True,High,3,True,119,470,Japanese,False
1476690,124875,Vanessa's Dumplings,Chinese,24.2,Weekend,4,20,18,38,0.526,0.474,True,4.0,True,True,High,2,True,13,215,Chinese,False
1476593,175703,The Meatball Shop,Italian,20.61,Weekend,Not given,34,30,64,0.531,0.469,False,,False,True,High,2,True,132,298,Italian,False
1477343,101957,Hiroko's Place,Japanese,13.05,Weekend,Not given,32,27,59,0.542,0.458,False,,False,True,Medium,1,False,1,470,Japanese,True
1476881,57263,Nobu Next Door,Japanese,15.76,Weekday,Not given,27,28,55,0.491,0.509,False,,False,False,Medium,2,True,42,470,Japanese,False
1476913,145216,Grand Sichuan International,Chinese,7.66,Weekday,5,33,31,64,0.516,0.484,True,5.0,True,False,Low,1,False,4,215,Chinese,False
1478119,276192,Sushi of Gari Tribeca,Japanese,10.86,Weekday,4,28,28,56,0.5,0.5,True,4.0,True,False,Low,7,True,24,470,Japanese,False
1476976,300552,Shake Shack,American,22.26,Weekday,5,33,32,65,0.508,0.492,True,5.0,True,False,High,1,False,219,584,American,False
1476575,141912,P.J. Clarke's,American,31.38,Weekend,Not given,31,23,54,0.574,0.426,False,,False,True,High,2,True,15,584,American,False
1478105,143721,Hummus Place,Middle Eastern,29.05,Weekend,5,26,17,43,0.605,0.395,True,5.0,True,True,High,2,True,3,49,Middle Eastern,True
1476945,49034,The Smile,American,7.81,Weekend,5,24,21,45,0.533,0.467,True,5.0,True,True,Low,2,True,18,584,American,False
1476853,139626,L'Express,French,16.98,Weekday,Not given,35,29,64,0.547,0.453,False,,False,False,Medium,1,False,6,18,Other,False
1477259,145952,Blue Ribbon Sushi,Japanese,29.15,Weekend,4,31,19,50,0.62,0.38,True,4.0,True,True,High,2,True,119,470,Japanese,False
1477141,66331,Shake Shack,American,24.3,Weekend,5,21,24,45,0.467,0.533,True,5.0,True,True,High,1,False,219,584,American,False
1477556,168420,Blue Ribbon Brooklyn,American,13.1,Weekend,Not given,32,19,51,0.627,0.373,False,,False,True,Medium,1,False,4,584,American,False
1478254,239985,5 Napkin Burger,American,25.22,Weekend,5,27,21,48,0.562,0.438,True,5.0,True,True,High,1,False,5,584,American,False
1478365,60039,ilili Restaurant,Middle Eastern,32.93,Weekend,4,25,17,42,0.595,0.405,True,4.0,True,True,High,4,True,18,49,Middle Eastern,False
1477380,108659,Rubirosa,Italian,25.27,Weekday,4,23,31,54,0.426,0.574,True,4.0,True,False,High,3,True,37,298,Italian,False
1477548,79255,The Meatball Shop,Italian,12.95,Weekday,4,29,24,53,0.547,0.453,True,4.0,True,False,Medium,2,True,132,298,Italian,False
1478444,355090,Shake Shack,American,31.43,Weekend,3,22,24,46,0.478,0.522,True,3.0,False,True,High,3,True,219,584,American,False
1477716,317515,Cafe Habana,Mexican,15.62,Weekend,Not given,29,19,48,0.604,0.396,False,,False,True,Medium,1,False,16,77,Mexican,False
1476668,114476,Zero Otto Nove,Italian,5.87,Weekend,Not given,31,18,49,0.633,0.367,False,,False,True,Low,1,False,2,298,Italian,True
1477106,103852,J. G. Melon,American,8.83,Weekend,5,31,19,50,0.62,0.38,True,5.0,True,True,Low,3,True,15,584,American,False
1477526,344079,Olea,Mediterranean,24.2,Weekend,Not given,20,16,36,0.556,0.444,False,,False,True,High,2,True,3,46,Mediterranean,True
1477664,47440,Blue Ribbon Fried Chicken,American,29.3,Weekend,4,28,16,44,0.636,0.364,True,4.0,True,True,High,10,True,96,584,American,False
1477917,71249,Momoya,Japanese,24.3,Weekend,4,35,30,65,0.538,0.462,True,4.0,True,True,High,1,False,30,470,Japanese,False
1477381,316223,The Smile,American,25.22,Weekday,4,25,28,53,0.472,0.528,True,4.0,True,False,High,1,False,18,584,American,False
1476745,377771,Blue Ribbon Fried Chicken,American,12.61,Weekend,3,30,30,60,0.5,0.5,True,3.0,False,True,Medium,1,False,96,584,American,False
1477885,178158,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekday,4,22,32,54,0.407,0.593,True,4.0,True,False,High,2,True,23,77,Mexican,False
1476724,130956,Blue Ribbon Sushi,Japanese,21.83,Weekday,3,21,26,47,0.447,0.553,True,3.0,False,False,High,2,True,119,470,Japanese,False
1477387,141732,Blue Ribbon Fried Chicken,American,9.27,Weekend,Not given,29,16,45,0.644,0.356,False,,False,True,Low,4,True,96,584,American,False
1476750,94152,Empanada Mama (closed),Mexican,15.37,Weekend,3,35,30,65,0.538,0.462,True,3.0,False,True,Medium,5,True,13,77,Mexican,False
1478285,113817,Blue Ribbon Fried Chicken,American,12.18,Weekend,4,32,22,54,0.593,0.407,True,4.0,True,True,Low,1,False,96,584,American,False
1477910,39702,Frank Restaurant,Italian,12.08,Weekday,4,20,31,51,0.392,0.608,True,4.0,True,False,Low,1,False,1,298,Italian,True
1478364,273690,Grand Sichuan International,Chinese,32.93,Weekend,Not given,32,28,60,0.533,0.467,False,,False,True,High,1,False,4,215,Chinese,False
1477480,75722,Yama 49,Japanese,22.31,Weekend,5,29,17,46,0.63,0.37,True,5.0,True,True,High,2,True,5,470,Japanese,False
1477050,337230,Shake Shack,American,15.18,Weekday,Not given,34,30,64,0.531,0.469,False,,False,False,Medium,1,False,219,584,American,False
1478090,62359,Blue Ribbon Sushi Izakaya,Japanese,16.01,Weekday,5,23,27,50,0.46,0.54,True,5.0,True,False,Medium,5,True,29,470,Japanese,False
1477633,378753,Shake Shack,American,29.1,Weekend,5,29,17,46,0.63,0.37,True,5.0,True,True,High,1,False,219,584,American,False
1478095,183520,Blue Ribbon Sushi,Japanese,12.18,Weekend,4,30,17,47,0.638,0.362,True,4.0,True,True,Low,5,True,119,470,Japanese,False
1478096,146211,Yama Japanese Restaurant,Japanese,12.08,Weekday,Not given,25,33,58,0.431,0.569,False,,False,False,Low,1,False,18,470,Japanese,False
1478166,177250,RedFarm Hudson,Chinese,12.13,Weekend,Not given,31,27,58,0.534,0.466,False,,False,True,Low,3,True,55,215,Chinese,False
1478013,283884,Westville Hudson,American,12.56,Weekend,5,26,28,54,0.481,0.519,True,5.0,True,True,Medium,1,False,15,584,American,False
1478369,243341,Sushi Samba,Japanese,22.36,Weekend,5,31,30,61,0.508,0.492,True,5.0,True,True,High,1,False,11,470,Japanese,False
1476970,275689,Nobu Next Door,Japanese,33.37,Weekend,4,32,21,53,0.604,0.396,True,4.0,True,True,High,6,True,42,470,Japanese,False
1476612,115610,Delicatessen,American,12.18,Weekend,Not given,24,17,41,0.585,0.415,False,,False,True,Low,3,True,5,584,American,False
1478234,102620,Balthazar Boulangerie,French,12.23,Weekend,4,35,23,58,0.603,0.397,True,4.0,True,True,Medium,1,False,10,18,Other,False
1477114,47594,Dos Caminos,Mexican,12.18,Weekday,5,24,30,54,0.444,0.556,True,5.0,True,False,Low,2,True,8,77,Mexican,False
1477644,82041,Osteria Morini,Italian,5.77,Weekend,3,24,19,43,0.558,0.442,True,3.0,False,True,Low,7,True,14,298,Italian,False
1476634,82092,Sushi of Gari 46,Japanese,16.3,Weekend,Not given,21,29,50,0.42,0.58,False,,False,True,Medium,1,False,37,470,Japanese,False
1477186,291891,The Kati Roll Company,Indian,11.64,Weekend,4,34,18,52,0.654,0.346,True,4.0,True,True,Low,2,True,16,73,Indian,False
1477939,41040,The Meatball Shop,Italian,15.91,Weekend,Not given,26,20,46,0.565,0.435,False,,False,True,Medium,1,False,132,298,Italian,False
1477610,35643,Vanessa's Dumpling House,Chinese,16.49,Weekend,5,26,25,51,0.51,0.49,True,5.0,True,True,Medium,3,True,9,215,Chinese,False
1476843,361846,Sarabeth's West,American,14.12,Weekday,3,21,33,54,0.389,0.611,True,3.0,False,False,Medium,2,True,1,584,American,True
1476983,55689,Rubirosa,Italian,7.95,Weekday,Not given,20,26,46,0.435,0.565,False,,False,False,Low,1,False,37,298,Italian,False
1478418,95049,Nobu Next Door,Japanese,9.7,Weekend,Not given,21,19,40,0.525,0.475,False,,False,True,Low,2,True,42,470,Japanese,False
1477941,64830,Cafeteria,American,15.52,Weekend,3,28,30,58,0.483,0.517,True,3.0,False,True,Medium,2,True,9,584,American,False
1478123,149268,Han Dynasty,Chinese,16.2,Weekend,Not given,29,18,47,0.617,0.383,False,,False,True,Medium,1,False,46,215,Chinese,False
1477966,318451,Blue Ribbon Sushi,Japanese,24.3,Weekend,Not given,29,15,44,0.659,0.341,False,,False,True,High,4,True,119,470,Japanese,False
1478154,383688,Café China,Chinese,12.61,Weekend,5,20,20,40,0.5,0.5,True,5.0,True,True,Medium,1,False,6,215,Chinese,False
1477855,5139,Sushi of Gari 46,Japanese,22.26,Weekend,5,28,22,50,0.56,0.44,True,5.0,True,True,High,1,False,37,470,Japanese,False
1478261,106940,Parm,Italian,9.07,Weekday,4,23,30,53,0.434,0.566,True,4.0,True,False,Low,2,True,68,298,Italian,False
1477121,274232,Nobu Next Door,Japanese,7.86,Weekday,5,20,27,47,0.426,0.574,True,5.0,True,False,Low,1,False,42,470,Japanese,False
1477927,351329,Parm,Italian,12.23,Weekday,Not given,27,26,53,0.509,0.491,False,,False,False,Medium,1,False,68,298,Italian,False
1477871,124875,Shake Shack,American,21.39,Weekend,3,33,22,55,0.6,0.4,True,3.0,False,True,High,2,True,219,584,American,False
